href,title,date,intro 
http://www.livemint.com/Industry/7KSXeMSjQdUoSkb26XesHM/Developers-from-India-to-Chile-find-solar-gems-in-SunEdison.html,Developers from India to Chile find solar gems in SunEdison asset sale,"Fri, Apr 14 2017. 11 18 AM","Bankrupt Sun Edison has shed at least $1 billion of assets from Southern California to Chile to India, including projects that would have died without new owners"
http://www.livemint.com/Industry/7Ylf5doorQDl1uLweHqdOP/India-solar-transactions-top-global-fund-raise-of-32-billi.html,India solar transactions top global fund raise of $3.2 billion so far in 2017: report,"Thu, Apr 13 2017. 03 24 PM","Indian renewable energy companies have raised over $1.62 billion of the total $3.2 billion raised by global solar sector in the first quarter of 2017, says Mercom"
http://www.livemint.com/Industry/V9vKBUbqVs5ZnVGZjdSXxI/World-oil-market-close-to-balance-despite-OPEC-cuts-IEA.html,World oil market ‘close to balance’ despite OPEC cuts: IEA,"Thu, Apr 13 2017. 09 16 PM","The IEA in its monthly oil market report said the compliance rate with the agreement among OPEC members and some non-members, including Russia, ‘has been impressive’"
http://www.livemint.com/Money/vL6gs3jOOs3v3mFQHfdAML/Indian-Oil-shares-rise-over-3.html,Indian Oil shares rise over 3% ,"Thu, Apr 13 2017. 06 32 PM",The Indian Oil shares rose after a decision that state-owned firms will have price revision on daily basis in select cities from next month
http://www.livemint.com/Companies/bB4fsVMgWtZe4rJHYWqoDO/Reliance-Power-Q4-profit-jumps-on-lower-tax-expense.html,Reliance Power Q4 profit jumps on lower tax expense,"Thu, Apr 13 2017. 06 20 PM",Reliance Power reported a consolidated profit of Rs216 crore for the quarter ended 31 March 2017
http://www.livemint.com/Industry/n8Q7wuRkntNXBfFGfqk0aM/Curious-case-of-the-billiondollar-lithium-mine-sold-for-a-s.html,Curious case of the billion-dollar lithium mine sold for a song,"Thu, Apr 13 2017. 11 49 AM","The drama reinforces a timeless lesson about sinking money into natural resources: Chasing the latest rush, whether in lithium, uranium or oil, is a high-risk game"
http://www.livemint.com/Companies/AIRiv5thYrTcJDlUd0YYNN/Sanjeev-Guptas-Liberty-House-to-acquire-ArcelorMittals-US.html,Sanjeev Gupta’s Liberty House to acquire ArcelorMittal’s US unit,"Fri, Apr 21 2017. 07 22 PM","The proposed deal between Sanjeev Gupta’s Liberty House and Lakshmi N. Mittal’s ArcelorMittal includes a 5,40,000-tonne a year electric arc furnace and 6,80,000-tonne a year rod mill"
http://www.livemint.com/Industry/c52jkCnBP9kqs3E67q3ClJ/Vodafone-to-sell-over-9-additional-stake-to-Aditya-Birla-Gr.html,Vodafone to sell over 9% additional stake to Aditya Birla Group post merger,"Fri, Apr 21 2017. 06 15 PM",Vodafone has agreed to sell 9.5% additional stake to Aditya Birla Group for Rs 130 per share after the Vodafone’s merger with Idea Cellular
http://www.livemint.com/Companies/cdUzVyShdJFkE4VjPKTXuK/Ashok-Leyland-says-over-10000-vehicles-impacted-by-BSIII-b.html,"Ashok Leyland says over 10,000 vehicles impacted by BS-III ban ","Fri, Apr 21 2017. 04 57 PM",Ashok Leyland  said the BS-III engines would be upgraded to BS-IV standard using its new intelligent exhaust gas re-circulation (iEGR) technology
http://www.livemint.com/Industry/6EAhkoA9trizbJkE68IHrO/Royal-Enfield-rides-into-Brazilian-market.html,Royal Enfield rides into Brazilian market,"Fri, Apr 21 2017. 04 27 PM","Royal Enfield has entered Brazil with three models—Bullet 500, Classic 500 and the Continental GT cafe racer"
http://www.livemint.com/Companies/MYCy4rnbIKzJZHH6HV6HqO/Tata-Steel-board-approves-raising-Rs9000-crore-via-debt-sec.html,"Tata Steel to issue debt securities of up to Rs9,000 crore","Fri, Apr 21 2017. 09 15 AM","Tata Steel board has approved issue of debt securities of up to Rs9,000 crore in order to refinance existing debt and to meet working capital requirements"
http://www.livemint.com/Industry/8mlyw4zP4ItEDFFipEZvsJ/Bang-and-Olufsen-plans-810-stores-in-India-this-fiscal.html,Bang and Olufsen plans 8-10 stores in India this fiscal ,"Fri, Apr 21 2017. 10 37 AM",Danish stereo and speaker system maker Bang and Olufsen set up its first flagship store —selling its home and recreational range of products—at Delhi’s Emporio mall 
http://www.livemint.com/Companies/6RVvkkbsHJ4786TWHuVDpL/Hyundai-Kia-Motors-will-aggressively-compete-in-India-MD-Y.html,"Hyundai, Kia Motors will aggressively compete in India: MD Y.K. Koo","Fri, Apr 21 2017. 05 02 AM",Hyundai India managing director Y.K. Koo says will not be easy for Kia Motors to make inroads in India since the car market has changed dramatically
http://www.livemint.com/Industry/dzury1HjNlbQPB9negm3QN/Govt-hopes-to-auction-coal-blocks-for-commercial-mining-by-e.html,Govt hopes to auction coal blocks for commercial mining by end-December,"Thu, Apr 13 2017. 10 36 AM",Coal secretary Susheel Kumar says government aims to auction coal blocks for commercial mining by end-December
http://www.livemint.com/Industry/ziQjid4pIVB2vzJONTn96H/Govt-should-call-for-50006000-MW-tenders-for-wind-power-s.html,"Govt should call for 5,000-6,000 MW tenders for wind power sector: IWTMA","Thu, Apr 13 2017. 10 01 AM","1,000 MW wind power projects not enough, government should call for 5,000-6,000 MW tenders, says chairman of IWTMA"
http://www.livemint.com/Industry/VGSYBOuDh0z5NfyJuVE8xJ/Solar-power-tariff-falls-to-record-low-of-Rs315-a-unit.html,Solar power tariff falls to record low of Rs3.15 a unit,"Wed, Apr 12 2017. 10 07 AM",Solar power tariff discovered through auctions hit a new low of Rs3.15 per unit with NTPC’s 250MW project at Kadapa in Andhra Pradesh 
http://www.livemint.com/Money/pH7m8GAKowUHg9ZwEqcyDL/Solar-power-tariffs-A-race-to-the-bottom.html,Solar power tariffs: A race to the bottom?,"Thu, Apr 13 2017. 07 52 AM",Plunging solar power tariffs may well have a disruptive impact on the power sector in the short term
http://www.livemint.com/Companies/CwsNGhnurC6cbkfQJkdMTL/Kumar-Mangalam-Birla-said-to-eye-booming-global-carbon-fibre.html,Kumar Mangalam Birla said to eye booming global carbon fibre market,"Fri, Apr 21 2017. 08 59 AM","Kumar Mangalam Birla is exploring entry into the production of carbon fibre, a high-strength and light-weight composite material expected to be a $4.7 billion global business by 2022"
http://www.livemint.com/Companies/qlBKKeevOpuzCLlqQmCydJ/Air-traffic-growth-slows-to-18month-low-as-fares-rise.html,Air traffic growth slows to 18-month low as fares rise,"Thu, Apr 20 2017. 10 37 PM","Air passenger traffic grew 14.9% to 9 million passengers during the month, as against 7.8 million a year ago, according to data released by the DGCA"
http://www.livemint.com/Companies/iydrpYaF6CSosdHPLfGzhO/Indian-MA-deal-value-doubles-in-Mar-quarter-Mergermarket.html,Indian M&A deal value doubles in Mar quarter: Mergermarket,"Fri, Apr 21 2017. 01 17 AM","The telecom sector alone witnessed three M&A transactions worth $13.6 billion in the quarter, compared to just $60 million from two deals a year ago"
http://www.livemint.com/Money/hSmrVu8CCjIQqwQHcnarDN/Real-estate-firms-with-commercial-portfolio-scored-in-Decemb.html,Real estate firms with commercial portfolio scored in December quarter,"Fri, Mar 24 2017. 05 24 AM","December quarter results show rental income from commercial assets is alleviating, at least partially. Residential properties still not up to the mark"
http://www.livemint.com/Money/pQdo735yWB9l58MZIPq76N/Irrational-exuberance-in-DMart-shares.html,Irrational exuberance in D-Mart shares,"Tue, Mar 21 2017. 04 31 PM","The 115% appreciation in D-Mart share prices on listing day is taking things too far, notwithstanding the pedigree of the parent company Avenue Supermarts"
http://www.livemint.com/Opinion/UYeVFYlczk1w8uhIyHZRZP/An-unequal-balance.html,An unequal balance,"Wed, Mar 22 2017. 12 04 AM",A text-book case on how not to deal with sexual harassment at the workplace would be the manner in which The Viral Fever dealt with an anonymous social media complaint
http://www.livemint.com/Money/V2pc0Vfm1lm46UhL6Bq3RO/Ashoka-Buildcons-diversified-order-mix-supports-profit-marg.html,Ashoka Buildcon’s diversified order mix supports profit margins,"Tue, Mar 21 2017. 08 12 AM","There is significant wind beneath Ashoka Buildcon’s wings, provided its robust order book is converted into revenue through timely execution"
http://www.livemint.com/Industry/gwpGJypDwXzQh0SGkNmDYN/Vodafones-Indian-escape-act-is-heavy-on-the-contortions.html,Vodafone’s Indian escape act is heavy on the contortions,"Mon, Mar 20 2017. 10 35 PM","Given a bloody tariff war brought on by Reliance Jio, Vodafone’s merger deal with Idea Cellular is smart even though CEO Vittorio Colao has ceded control without getting a premium"
http://www.livemint.com/Money/7uIODGlfOSVS49KKSfqg5N/Why-the-cap-on-cess-puffed-up-ITC-shares.html,Why the cap on cess puffed up ITC shares,"Mon, Mar 20 2017. 08 04 AM","GST Council wants the tax incidence and price of cigarettes to stay at current levels, hence the jump in ITC shares despite the news of cess on demerit goods"
http://www.livemint.com/Money/f8yaSuZgQSj72VfgDEREXK/A-glimmer-of-hope-for-the-IndiGo-stock.html,A glimmer of hope for the IndiGo stock,"Mon, Mar 20 2017. 08 03 AM","For IndiGo and other aviation stocks, February and March have been better months on the yield front as the industry tries to deal with rising fuel costs"
http://www.livemint.com/Opinion/R5ggymYBFJwJczJT1Wl9hO/It-may-get-worse-before-it-gets-better-for-Indian-startups.html,It may get worse before it gets better for Indian start-ups ,"Fri, Mar 17 2017. 11 21 PM","Apart from the Stayzilla shutdown, events in the first three months of 2017 underline that what started as a correction in late 2015 is starting to veer dangerously close to a crisis"
http://www.livemint.com/Money/pW4pZp36E5UArT21INVoSL/Why-are-cement-prices-in-south-India-correcting.html,Why are cement prices in south India correcting?,"Sun, Mar 12 2017. 11 28 PM","Cement prices in South India are now down by nearly 2% month-on-month, show dealer channel checks by various brokers"
http://www.livemint.com/Money/zMzeK5Wtj45xaKnOxsn3BO/Investors-see-Tech-Mahindra-shares-gaining-momentum.html,Investors see Tech Mahindra shares gaining momentum,"Wed, Mar 08 2017. 07 54 AM","The acquisition of CJS Solutions Group, with the aim to cross-sell its services to a new  set of clients, reflects well on Tech Mahindra shares"
http://www.livemint.com/Industry/4kTpwSMqU4dPUBKIWr4TAN/Donald-Trump-orders-review-of-H1B-visa-in-deterrent-to-Ind.html,Donald Trump signs H1B visa order to tighten rules on foreign workers,"Wed, Apr 19 2017. 02 25 AM",Donald Trump orders a look at tightening regulations on H1 B visa used by Indian IT companies to bring high-skilled foreign workers to the US
http://www.livemint.com/Industry/syJFH0ErPmRiHiXUykq4DM/As-US-visa-troubles-deepen-more-Indians-look-to-come-back.html,"As US visa troubles deepen, more Indians look to come back","Wed, Apr 19 2017. 04 17 AM",The number of Indians in the US searching for jobs in India has surged 10-fold since December as Donald Trump moved to tighten US visa policy
http://www.livemint.com/Industry/cQiCWZccVl8vDy8RZS8ITP/Baidu-to-launch-selfdriving-car-technology-in-July.html,Baidu to launch self-driving car technology in July,"Wed, Apr 19 2017. 09 23 AM",Baidu will gradually introduce fully autonomous driving capabilities on highways and open city roads by 2020
http://www.livemint.com/Politics/4WALuNTbsytvuGytttgSqK/Reviewing-H1B-visa-program-too-little-too-late-US-lawmaker.html,"Reviewing H1B visa program too little, too late: US lawmakers","Wed, Apr 19 2017. 08 54 AM",US lawmakers have already tabled more than half a dozen legislations in the Congress with specific proposals to reform and improve the H1B visas systems
http://www.livemint.com/Money/EWzMpJgL08FAuJ0hukTmAP/TCS-results-Upbeat-commentary-downbeat-performance-in-Marc.html,"TCS results: Upbeat commentary, downbeat performance in March quarter","Wed, Apr 19 2017. 07 22 AM","After the March quarter performance, investors are likely to question the optimism being shown by new TCS CEO Rajesh Gopinathan"
http://www.livemint.com/Companies/0iFeclCfsM3zRSZ13jiH6J/TCS-Q4-profit-rises-42-at-Rs-6608-crore.html,TCS misses both revenue and profit estimates in March quarter,"Tue, Apr 18 2017. 05 35 PM","Q4 revenue of Tata Consultancy Services (TCS) rose 5.8% from the year-ago period to $4.45 billion, while Q4 profit increases 5.8% to $992 million"
http://www.livemint.com/Industry/4cJk9P9nGfLnQHEut2VPRM/Australian-visa-457-Indians-IT-workers-make-up-nearly-16-o.html,Australian 457 visa: Indians IT workers make up nearly 16% of applicants,"Tue, Apr 18 2017. 05 10 PM",Indian IT professionals accounted for 16% of the over 1 lakh visas issued under the 457 visa programme by Australia in 2015-16
http://www.livemint.com/Industry/6LccsoeshAT0WqNBZMoCNO/Apple-readies-iPhone-overhaul-for-smartphones-10th-annivers.html,Apple readies iPhone overhaul for smartphone’s 10th anniversary,"Tue, Apr 18 2017. 05 49 PM","Apple is preparing 3 iPhones for launch, including upgraded versions of the current 2 iPhone models and a new top-of-the-line handset with an overhauled look for the 10th anniversary"
http://www.livemint.com/Industry/GWi7y8BiLe7GfxAl8x27aI/Google-Earth-gets-facelift-integrated-with-Knowledge-Graph.html,"Google Earth gets facelift, integrated with Knowledge Graph ","Tue, Apr 18 2017. 05 43 PM","Google launches reimagined version of its free Earth mapping service, weaving in storytelling and artificial intelligence and freeing it from apps"
http://www.livemint.com/Industry/AS0lFJqIwLP2Uy9pvuOqnK/Driverless-cars-are-learning-from-Grand-Theft-Auto.html,Driverless cars are learning from Grand Theft Auto,"Mon, Apr 17 2017. 07 43 PM",Grand Theft Auto is one of the simulation platforms researchers increasingly rely on to test and train the machines being primed to take control of driverless cars
http://www.livemint.com/Companies/hI2j9yckPHHX6PkEuKU2PK/Infosys-Q4-earnings-subdued-guidance-lower-for-201718.html,Infosys Q4 results disappoint as growth sputters,"Thu, Apr 13 2017. 09 42 AM","Infosys March quarter results show a 0.7% sequential rise in dollar revenue to $2.57 billion, allowing it to end FY17 with a 7.4% y-o-y growth and $10.21 billion in revenue"
http://www.livemint.com/Companies/bB4fsVMgWtZe4rJHYWqoDO/Reliance-Power-Q4-profit-jumps-on-lower-tax-expense.html,Reliance Power Q4 profit jumps on lower tax expense,"Thu, Apr 13 2017. 06 20 PM",Reliance Power reported a consolidated profit of Rs216 crore for the quarter ended 31 March 2017
http://www.livemint.com/Companies/hf7FZlpmE3d9HBryi7Jd1L/Infosys-Q4-results-Five-things-to-watch-out-for.html,Infosys results today: Five things to watch out for,"Tue, Apr 11 2017. 08 58 AM","Infosys founders spat, Donald Trump’s US visa policy and three consecutive downward growth revisions are likely to weigh in on the Q4 results to be declared today"
http://www.livemint.com/Companies/19RtEmzZlfEcIjlymQoU9M/Bengal-Chemicals-reports-profit-of-Rs4-crore-for-FY2017.html,Bengal Chemicals reports profit of Rs4 crore for FY2017,"Wed, Apr 12 2017. 10 09 PM","Announcing the first profit in decades, MD P.M. Chandraiah said in the current year, Bengal Chemicals’ operating profit can be ramped up to Rs10 crore"
