href,intro,title,date 
http://www.livemint.com/Money/Ee6LtNsT189T2ELtJNsqPK/KEC-International-Strong-orders-will-power-performance.html,"Capital goods firm KEC international is well poised in power transmission and distribution segment, where fresh orders have been robust since January",KEC International: Strong orders will power performance,"Tue, Oct 25 2016. 12 28 AM"
http://www.livemint.com/Opinion/8OT0cfFIw1O0kYmKbBn0YI/ATT-Time-Warner-deal-could-roil-8-trillion-debt-market.html,"If AT&T follow through with Time Warner purchase, its debt may balloon to levels that would put it at risk of a downgrade as the firm already has over $120 billion of debt outstanding",AT&T -Time Warner deal could roil $8 trillion debt market,"Sat, Oct 22 2016. 04 00 PM"
http://www.livemint.com/Money/SzZhdaUhIl1X805XbKjhHM/Information-technology-slowdown-worse-than-expected.html,"Analysts were already expecting companies such as TCS and Wipro to grow in single digits, but things have worsened since the June quarter",Information technology: slowdown worse than expected,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Money/iVwWBc2fFY7BUcqAzKzMXP/Telecom-slowing-data-growth-a-worry-for-industry.html,"Growth in data revenue fell to 35% and 27%, respectively, for Bharti and Idea, from as high as 70-80% just a year ago",Telecom: slowing data growth a worry for industry,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Money/MEPTJngbMVfqpksj7QQwMJ/Infrastructure-its-roads-all-the-way.html,Robust net profit traction has raised investor hopes as toll revenue will move up on rising traffic movement when the economic recovery gathers speed,Infrastructure: it’s roads all the way,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Companies/6DrlXKxx4HtfUD8TBBg9yK/India-sees-highest-asset-sales-since-liberalization.html,"Despite record asset sales, India is not yet free from the burgeoning debt tangle in its corporate sector",India sees highest asset sales since liberalization,"Mon, Nov 14 2016. 09 03 AM"
http://www.livemint.com/Companies/Sbp7OdpxCUhAqrR72ZFj3I/Reliance-Jios-entry-a-boost-for-Ericsson-Truecaller-and-La.html,"The roll-out of Reliance Jio’s 4G services has a cascading effect on equipment providers and handset makers, among others","Reliance Jio’s entry a boost for Ericsson, Truecaller and Lava Mobiles","Tue, Nov 15 2016. 01 54 AM"
http://www.livemint.com/Companies/zkWStDG5PG12jEOtUDk2VP/Tata-Motors-independent-directors-refuse-to-pick-sides-in-Ta.html,Tata Motors independent directors say the management has their full support and confidence,Tata Motors independent directors refuse to pick sides in Tata vs Cyrus Mistry fight,"Mon, Nov 14 2016. 10 53 PM"
http://www.livemint.com/Companies/02A1DgXR3wUC7xEX4UzqHN/MCA-pulls-up-companies-over-lack-of-CSR-spends.html,"Rejecting reasons cited for not spending on CSR, MCA has told companies that they can contribute to the Prime Minister’s Relief Fund to meet their targets",MCA pulls up companies over lack of CSR spends,"Tue, Nov 15 2016. 02 13 AM"
http://www.livemint.com/Companies/udv9IylCmGbHl8cMdV6yYL/Lack-of-quality-spaces-driving-up-office-rentals-in-Delhi-M.html,"Most premium office buildings in Mumbai, Delhi and the National Capital Region (NCR), and Bengaluru are fully leased out, while a few of them have vacancies of 2-5%","Lack of quality spaces driving up office rentals in Delhi, Mumbai and Bengaluru ","Tue, Nov 15 2016. 02 07 AM"
http://www.livemint.com/Money/sUdmPTYYxAxfaTvpDaeGoM/Real-estate-flashes-of-recovery-in-some-pockets.html,It is safe to await a consistent increase in property sales before rushing in to invest in realty firms,Real estate: flashes of recovery in some pockets,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Money/omJ1OVhv6QQHBhEwLzofSM/Power-public-enterprises-hold-fort.html,"Despite inexpensive valuations of private firms, analysts continue to prefer state power utilities",Power: public enterprises hold fort,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Money/6DvjiDJ90dnzR5AlbRrlqO/Pharma-regulatory-logjam-continues.html,"Sales growth in the US is slowing due to pricing pressures, slower pace of launches and unresolved compliance issues flagged by the US Food and Drug Administration ",Pharma: regulatory logjam continues,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Money/4YketrRrXmTAtWw4TNjBEO/Oil-inventory-gains-boost-refiners-margins.html,"Gross refining margins got a boost on account of inventory gains, thanks to the rising oil price trend over the quarter",Oil: inventory gains boost refiners’ margins,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Money/KBiddh7FEye8SmitgpmnsJ/Metals-the-rising-tide-of-prices.html,"The risks to watch for are mainly whether China’s demand for metals will sustain , and whether developed economies continue with their easy money policy",Metals: the rising tide of prices,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Money/Sb9pnv23k4I3M8K5uGqtUO/Consumer-goods-slow-growth-remains-a-bugbear.html,"Raw material costs continued to be in their favour, as both food and non-food commodity prices remained low",Consumer goods: slow growth remains a bugbear,"Sun, Oct 09 2016. 11 12 PM"
http://www.livemint.com/Companies/oC6MZWFMTHjaMX26yQDCZP/Reliance-Infra-Q2-profit-rises-34-to-Rs571-crore.html,"Reliance Infra’s total income from operations declined to ,6,972.8 crore in the September quarter from ,7,560.8 crore in the year-ago period",Reliance Infra Q2 profit rises 34% to Rs571 crore,"Sat, Nov 12 2016. 07 08 PM"
http://www.livemint.com/Companies/KBBcxkByCqWgo5cjJTuFyH/Hindalco-Q2-profit-rises-more-than-three-times-to-Rs43974-c.html,"Hindalco’s net sales, however, fell marginally to ,9,457.59 crore from ,9,477.48 crore a year earlier",Hindalco Q2 profit rises more than three times to Rs439.74 crore,"Sat, Nov 12 2016. 05 22 PM"
http://www.livemint.com/Companies/QiIXTJ2fTlCObCVKrsVTON/SBI-Q2-profit-falls-346-to-Rs253832-crore-due-to-doublin.html,SBI’s net bad loans (NPAs) were at 4.19% in the second quarter compared to 4.05% in the previous quarter and 2.14% in the same quarter last year,"SBI Q2 profit falls 34.6% to Rs2,538.32 crore due to doubling of bad loans","Fri, Nov 11 2016. 01 18 PM"
http://www.livemint.com/Companies/E2hCjUqn9KlV7MsnUBTnvN/Suzlon-posts-Rs237-crore-net-profit-in-JulySeptember-quarte.html,"Suzlon informed the stock exchanges that its income from operations for the second quarter rose 57% to Rs2,752 crore from Rs1,749 a year ago",Suzlon Q2 net profit at Rs238 crore,"Fri, Nov 11 2016. 08 24 PM"
http://www.livemint.com/Companies/gmA5d3FNaiTZwBA0jK8bRP/Reliance-Power-net-slips-6-to-Rs272-crore-in-September-quar.html,"Reliance Power’s total income has decreased to Rs2,562.25 crore in the September quarter, from Rs2,750.39 crore a year ago",Reliance Power net slips 6% to Rs272 crore in September quarter,"Fri, Nov 11 2016. 08 08 PM"
http://www.livemint.com/Companies/KLMnbxsGMWDaEl8eIK56oN/Natco-Pharmas-Q2-net-profit-doubles-to-Rs66-crore.html,"Natco Pharma’s formulations business, which accounts for a lion’s share of its revenue, grew 85% to Rs370.1 crore",Natco Pharma’s Q2 net profit doubles to Rs66 crore,"Sat, Nov 12 2016. 12 30 AM"
http://www.livemint.com/Companies/4QP1LjfPhJVC9adC8JS5nO/Tata-Steel-in-red-again-posts-Q2-net-loss-of-Rs4938-crore.html,"Hurt by weak UK operations, Tata Steel reports Rs49.38 crore loss ",Tata Steel swings to loss in September quarter,"Fri, Nov 11 2016. 07 14 PM"
http://www.livemint.com/Companies/Y8FZvHp4OYcIgMWkjvepTJ/Bank-of-Baroda-Q2-net-profit-at-Rs55212-crore.html,"Bank of Baroda’s  net interest income, or the difference between interest earned on loans and that paid on deposits, rose 5.6% year-on-year to Rs3,426 crore",Bank of Baroda Q2 net profit at Rs552.12 crore,"Fri, Nov 11 2016. 10 02 PM"
http://www.livemint.com/Companies/ip3kl7onmKeBAgsCTNme6J/Indian-Overseas-Bank-Q2-net-loss-widens-to-Rs76513-crore-on.html,"Indian Overseas Bank’s  net interest income fell 8.03% to Rs1,285.81 crore from Rs1,398.06 crore in the corresponding period last year",Indian Overseas Bank Q2 net loss widens to Rs765.13 crore on falling interest income,"Fri, Nov 11 2016. 09 35 PM"
http://www.livemint.com/Companies/W35uuq5VnEgg8WSXcMA9FI/Jet-Airways-Q2-profit-at-Rs85-crore-amid-pricing-pressure.html,"Announcing the latest quarterly results, Jet Airways says it raked in Rs85 crore profit “despite a traditionally ‘lean’ quarter and domestic yields being under pressure”",Jet Airways Q2 profit at Rs85 crore amid pricing pressure,"Fri, Nov 11 2016. 08 41 PM"
http://www.livemint.com/Companies/4g4kx19MFKEiijE5pMsqPK/Aon-Hewitt-buys-hiring-assessment-firm-CoCubes.html,"Aon said the acquisition was through an all-cash deal, and all 110 CoCubes employees will now be a part of Aon Hewitt",Aon Hewitt buys hiring assessment firm CoCubes,"Tue, Nov 15 2016. 01 05 AM"
http://www.livemint.com/Companies/p3UBktZVIpjQnQQIItotDO/Realtyfocused-Kshitij-VC-Fund-yet-to-return-money-to-invest.html,Everstone inherited Kshitij VC Fund in 2009 from its erstwhile JV partner Kishore Biyani,Realty-focused Kshitij VC Fund yet to return money to investors,"Tue, Nov 15 2016. 12 37 AM"
http://www.livemint.com/Companies/xLa6XkbWpAx15OAdnqKETM/Tata-group-to-cofound-technology-incubator.html,"With the first closing of $20 million, the incubator co-found by Tata group called i3 Equity Partners will focus on developing next-generation IoT and IIoT technologies",Tata group to co-found technology incubator,"Tue, Nov 15 2016. 12 19 AM"
http://www.livemint.com/Companies/EglgHzajhyz0SD8FdF6JEM/GE-buys-cloudbased-software-firm-ServiceMax-for-915-millio.html,GE says the acquisition is part of GE Digital’s strategy to advance its “Industrial Internet” vision,GE buys cloud-based software firm ServiceMax for $915 million,"Tue, Nov 15 2016. 12 16 AM"
http://www.livemint.com/Companies/RvUgsbynkmyspftxynT3OK/Siemens-to-buy-US-software-maker-Mentor-for-45-billion.html,"Siemens will pay $37.25 a share in cash for Wilsonville, Oregon-based Mentor",Siemens to buy US software maker Mentor for $4.5 billion,"Mon, Nov 14 2016. 07 02 PM"
http://www.livemint.com/Companies/k8OkKRsDO9F4j8zyplKDkM/Airtel-appoints-Vani-Venkatesh-as-new-Retail-CEO.html,Vani Venkatesh has also worked with McKinsey & Co and Abbott Healthcare ,Airtel appoints Vani Venkatesh as new retail CEO,"Tue, Nov 08 2016. 02 15 PM"
http://www.livemint.com/Companies/ylJCy9morUM9QsY5DRkqhN/Ratan-Tatas-return-as-interim-chairman-hurts-reputation-of.html,"Tata group, the dynastic business that built a reputation over more than a century for discretion, integrity and fair-dealing has sunk into a public spat of allegations and name-calling",Ratan Tata’s return as interim chairman seen taking toll on Brand Tata ,"Tue, Nov 08 2016. 11 24 AM"
http://www.livemint.com/Companies/IKynQKmVKvCEfR9CHez92J/Steve-Ballmers-plan-to-make-America-great-involves-Excel-sp.html,Former Microsoft CEO Steve Ballmer is poring over decades of government records to create a comprehensive accounting of US spending in Excel spreadsheets,Steve Ballmer’s plan to make America great involves Excel spreadsheets,"Mon, Nov 07 2016. 09 08 PM"
http://www.livemint.com/Politics/CWK7CuGJKSWQ3yBmsk3yBP/Delhi-court-issues-nonbailable-warrant-against-Vijay-Mallya.html,Delhi court slams Vijay Mallya for deliberately not wanting to return to India even though he could obtain an emergency travel document after his passport was revoked,Vijay Mallya issued non-bailable warrant by Delhi Court,"Fri, Nov 04 2016. 12 21 PM"
http://www.livemint.com/Companies/Uxp0xiYEEcgZjh9G1gHHJO/At-Meru-Cab-the-driver-decides-how-much-he-wants-to-work-C.html,"Meru Cab CEO Siddhartha Pahwa believes micro-entrepreneurship developing at the grassroots level, and not large corporates, can help India grow","At Meru Cab, the driver decides how much he wants to work: CEO Siddhartha Pahwa","Fri, Nov 04 2016. 04 20 AM"
http://www.livemint.com/Companies/Uja0nuAahjJC8BalczupgK/Grab-CEO-braces-for-a-fight-of-Biblical-proportions-with-Ube.html,"Grab is fighting it out in a Southeast Asian ride-hailing market with some 620 million people, forecast to grow more than five times to $13 billion by 2025",Grab CEO braces for a fight of Biblical proportions with Uber,"Thu, Nov 03 2016. 10 48 PM"
http://www.livemint.com/Companies/M9FKBVhP0zmXdO7rXKKSRI/India-witnessing-jobless-growth-says-Kiran-MazumdarShaw.html,Biotechnology entrepreneur Kiran Mazumdar-Shaw has called for formulation of pragmatic and visionary polices to create new employment opportunities,"India witnessing ‘jobless’ growth, says Kiran Mazumdar-Shaw","Thu, Nov 03 2016. 02 11 PM"
http://www.livemint.com/Companies/EtPSZ336jsj4FL7FAFz2gN/Twitter-India-head-Rishi-Jaitly-quits-amid-slowdown-job-cut.html,"Twitter is said to cut 9% of its global workforce, affecting more than 300 employees as part of a broader restructuring, according to a media report last week","Twitter India head Rishi Jaitly quits amid slowdown, job cut worries  ","Tue, Nov 01 2016. 03 39 PM"
http://www.livemint.com/Companies/UBHj5LZi5HeOpQepV8xx4I/Airtel-planning-rural-expansion-in-wake-of-Jio-entry-CEO-G.html,"Airtel CEO Gopal Vittal in an interview says the telecom firm will continue to bank upon its spectrum assets, brand, network expansion, capex","Airtel planning rural expansion, in wake of Jio entry: CEO Gopal Vittal","Wed, Nov 02 2016. 01 31 AM"
http://www.livemint.com/Money/AuUbc7Nw16dZoFxQQ32mFI/Mphasis-continues-to-struggle-for-growth.html,"Mphasis revenues declined 5.3% year-on-year (y-o-y) in dollar terms to $224.1 million, faring worse than the June quarter, when revenues had declined by 4.1%",Mphasis continues to struggle for growth,"Wed, Nov 09 2016. 12 49 AM"
http://www.livemint.com/Companies/sAMdv7ZZKtdxsbFcNWAj1L/Oracle-widens-cloud-investments-to-battle-bigger-Amazon-thre.html,Oracle has made a lot of progress developing a product that could compete with Amazon,Oracle widens cloud investments to battle bigger Amazon threat,"Tue, Nov 08 2016. 10 22 PM"
http://www.livemint.com/Industry/6Xm9qDYL26ciDkiZYa42eO/Facebook-takes-on-LinkedIn-with-new-job-opening-features.html,"Facebook is testing a feature that would let page administrators create job postings and receive applications from candidates, which could take on LinkedIn businesses ",Facebook takes on LinkedIn with new job opening features,"Tue, Nov 08 2016. 08 54 AM"
http://www.livemint.com/Opinion/KJHojir6OCoromHGs0N59K/Internet-governance-India-can-begin-at-home.html,The capabilities to participate in global governance must first be cultivated domestically,Internet governance: India can begin at home,"Mon, Nov 07 2016. 11 43 PM"
http://www.livemint.com/Companies/C3q6fDe8r4DuZo0qre4tTK/Cognizant-finds-improper-payments-of-5-million-made-in-In.html,Cognizant CEO Francisco D’Souza said it was found that  certain members of senior management may have been aware of or participated in the matters under investigation,Cognizant finds ‘improper payments’ of $5 million made in India,"Mon, Nov 07 2016. 09 19 PM"
http://www.livemint.com/Industry/egcVshuM3vlCHaFvqzNRpN/Watch-list-a-look-at-disruptive-technology-from-around-the.html,"On chatbots, cybersecurity and blockchain",Watch list: a look at disruptive technology from around the world,"Mon, Nov 07 2016. 02 41 AM"
http://www.livemint.com/Industry/Eapxd0UNxUJJVOc8zvOKqN/Cyient-acquires-UKbased-geospatial-firm-Blom-Aerofilms.html,The financial details of the deal were not disclosed,Cyient acquires UK-based geospatial firm Blom Aerofilms,"Mon, Nov 07 2016. 11 16 AM"
http://www.livemint.com/Consumer/CkPEF5bEOBXf98u5jbt98L/No-industry-is-immune-from-vaporization-Robert-Tercek.html,"Robert Tercek, futurist and author of the book Vaporized, talks about how digital technology pushes us towards a software-defined society",No industry is immune from vaporization: Robert Tercek,"Mon, Nov 07 2016. 02 41 AM"
